source_plot_id,lat,lon,year,species,trees_per_acre,trees_per_hectare
145007621010661,37.485869,-81.399953,2009,711.0,309.669076,765.20895
145007729010661,37.558828,-81.34281,2009,762.0,264.273438,653.033886
145008163010661,40.235549,-80.538161,2009,318.0,126.378966,312.289225
145008153010661,40.378708,-80.569489,2009,Unknown,,
145008001010661,38.286045,-82.28978,2009,491.0,573.421928,1416.95644
145007993010661,38.490637,-82.191601,2009,802.0,453.061008,1119.53813
145007991010661,38.53147,-82.135775,2009,407.0,813.102596,2009.220268
145008097010661,38.418692,-82.211889,2009,318.0,189.308156,467.79064
145008161010661,38.340436,-82.253256,2009,471.0,123.10965,304.21057
145007955010661,38.417688,-82.062761,2009,Unknown,,
145007999010661,38.403517,-82.392818,2009,Unknown,,
145007789010661,38.701017,-81.110902,2009,409.0,237.452524,586.757964
145007787010661,38.855101,-81.202555,2009,318.0,183.29011,452.919725
145007679010661,38.773301,-81.072959,2009,471.0,456.330324,1127.616786
145008149010661,38.857264,-81.028411,2009,391.0,111.073558,274.468739
145007785010661,38.94127,-81.127037,2009,391.0,758.940182,1875.382028
145007643010661,39.314362,-80.646079,2009,541.0,345.256766,853.148047
145007651010661,39.152311,-80.718683,2009,693.0,369.32895,912.631709
145007639010661,39.400188,-80.609779,2009,391.0,495.18733,1223.634538
145007655010661,39.139395,-80.666206,2009,541.0,300.381714,742.259379
145007771010661,39.305336,-80.783551,2009,Unknown,,
145007649010661,39.225945,-80.713341,2009,318.0,279.05826,689.567977
145007653010661,39.231659,-80.843868,2009,316.0,195.326202,482.661556
145007667010661,39.016265,-80.937437,2009,762.0,210.111024,519.195646
145007783010661,38.772293,-81.020934,2009,802.0,204.613564,505.611127
145007663010661,38.999441,-80.78293,2009,491.0,438.276186,1083.004039
145007657010661,39.085534,-80.759161,2009,450.0,54.162414,133.838239
145007665010661,38.933107,-80.837428,2009,318.0,669.190078,1653.604692
145007675010661,38.787075,-80.964709,2009,391.0,222.147116,548.937477
145007661010661,38.916292,-80.681425,2009,531.0,120.36092,297.41831
145007669010661,38.829431,-80.88679,2009,693.0,615.54825,1521.052848
145007837010661,40.544303,-80.523581,2009,500.0,455.809738,1126.33039
145007839010661,40.464037,-80.553736,2009,Unknown,,
145007879010661,38.704113,-81.582568,2009,316.0,954.266384,2358.043584
145007875010661,38.7429,-81.539996,2009,316.0,582.188704,1438.619615
145008117010661,38.868015,-81.82241,2009,Unknown,,
145007881010661,38.590877,-81.615068,2009,837.0,18.054138,44.612746
145007947010661,38.682536,-81.733421,2009,693.0,687.244216,1698.217438
145007869010661,38.867298,-81.551604,2009,316.0,663.172032,1638.733776
145007945010661,38.875409,-81.686293,2009,132.0,1212.00119,2994.920158
145007943010661,38.950855,-81.647693,2009,802.0,234.183208,578.679308
145007971010661,39.03916,-81.763584,2009,Unknown,,
145007997010661,38.213176,-82.129669,2009,318.0,957.015114,2364.835844
145007957010661,38.258207,-81.987196,2009,491.0,894.085924,2209.334429
145007961010661,38.020406,-82.083974,2009,Unknown,,
145007995010661,38.336467,-82.096852,2009,531.0,309.14849,763.922554
145008181010661,38.177501,-82.017132,2009,316.0,54.162414,133.838239
145008005010661,38.101335,-82.18679,2009,316.0,330.471944,816.613956
145008091010661,37.986985,-82.220344,2009,316.0,663.172032,1638.733776
145007959010661,38.17559,-82.174399,2009,621.0,162.487242,401.514718
145007517010661,39.44241,-80.10953,2009,Unknown,,
145007521010661,39.443541,-80.271671,2009,332.0,624.315026,1542.716024
145007515010661,39.518875,-80.212608,2009,Unknown,,
145007513010661,39.595671,-80.167122,2009,Unknown,,
145007523010661,39.5537,-80.389305,2009,Unknown,,
145007635010661,39.473055,-80.458636,2009,391.0,36.108276,89.225493
145007455010661,39.523662,-80.075486,2009,Unknown,,
145008067010661,39.604937,-80.344204,2009,931.0,306.39976,757.130294
145008111010661,39.888919,-80.549472,2009,318.0,381.365042,942.37354
145007755010661,39.783339,-80.571491,2009,531.0,489.169284,1208.763623
145007753010661,40.00453,-80.630029,2009,951.0,240.201254,593.550224
145007759010661,39.776267,-80.751696,2009,318.0,114.342874,282.547394
145008071010661,39.852872,-80.70603,2009,901.0,42.126322,104.096408
145007757010661,39.921669,-80.651766,2009,Unknown,,
145007973010661,38.919362,-82.011174,2009,316.0,522.52883,1291.196856
145007975010661,38.879582,-82.008303,2009,Unknown,,
145007977010661,38.801203,-81.875681,2009,471.0,489.169284,1208.763623
145007989010661,38.575468,-82.141625,2009,318.0,507.223422,1253.376369
145007981010661,38.722299,-82.081379,2009,318.0,333.220674,823.406216
145007979010661,38.726769,-81.923605,2009,Unknown,,
145008095010661,38.791041,-82.035776,2009,Unknown,,
145007949010661,38.663315,-81.962812,2009,Unknown,,
145007983010661,38.696932,-82.12031,2009,802.0,819.120642,2024.091183
145008019010661,38.810217,-82.205378,2009,Unknown,,
145007451010661,39.601619,-79.845024,2009,Unknown,,
145007453010661,39.540856,-79.896447,2009,Unknown,,
145007509010661,39.59206,-80.0097,2009,Unknown,,
145007511010661,39.672512,-80.130389,2009,Unknown,,
145007507010661,39.670651,-79.969804,2009,391.0,947.727752,2341.886272
145007625010661,39.648962,-80.348064,2009,318.0,66.198506,163.58007
145007449010661,39.673764,-79.804154,2009,621.0,84.252644,208.192817
174547777010661,40.081646,-80.598462,2009,544.0,261.004122,644.95523
145007843010661,39.41229,-81.111952,2009,367.0,141.163788,348.823316
145007845010661,39.345515,-81.143783,2009,701.0,312.417806,772.00121
145007847010661,39.33483,-81.295561,2009,318.0,513.241468,1268.247285
145007953010661,38.40051,-81.909088,2009,931.0,228.165162,563.808393
145008159010661,38.649088,-81.803545,2009,318.0,411.455272,1016.728118
145007985010661,38.577483,-81.978,2009,471.0,306.39976,757.130294
145007987010661,38.538743,-82.038863,2009,832.0,708.047084,1749.622445
145007951010661,38.545506,-81.877016,2009,318.0,363.310904,897.760794
145007775010661,39.16908,-80.885431,2009,Unknown,,
145007773010661,39.38091,-80.939753,2009,318.0,195.326202,482.661556
145007849010661,39.247399,-81.167983,2009,833.0,219.398386,542.145218
145007777010661,39.080143,-80.930308,2009,318.0,507.223422,1253.376369
145007779010661,39.229328,-81.036634,2009,Unknown,,
145008147010661,39.31329,-80.97336,2009,Unknown,,
145007853010661,39.100982,-81.243183,2009,531.0,453.061008,1119.53813
145008075010661,39.139106,-81.105205,2009,316.0,162.487242,401.514718
145007781010661,39.171115,-81.045499,2009,409.0,60.18046,148.709155
145007851010661,39.168261,-81.217879,2009,318.0,663.172032,1638.733776
145007877010661,38.587072,-81.463429,2009,318.0,435.527456,1076.21178
145007873010661,38.729903,-81.450534,2009,Unknown,,
145007871010661,38.813234,-81.400748,2009,316.0,1146.32327,2832.626484
145007795010661,38.642078,-81.203711,2009,693.0,237.452524,586.757964
145007865010661,38.86938,-81.363441,2009,316.0,330.471944,816.613956
145007693010661,38.559207,-81.180044,2009,693.0,498.456646,1231.713194
145007801010661,38.557002,-81.339331,2009,332.0,387.383088,957.244456
145007793010661,38.725192,-81.264196,2009,318.0,642.369164,1587.32877
145007791010661,38.62203,-81.121787,2009,Unknown,,
145007841010661,39.478449,-81.039715,2009,316.0,537.313652,1327.730947
145007767010661,39.546559,-80.862948,2009,972.0,495.18733,1223.634538
145007641010661,39.464899,-80.737302,2009,621.0,84.252644,208.192817
145007769010661,39.394341,-80.776022,2009,693.0,231.434478,571.887049
145008183010661,39.548323,-81.015062,2009,Unknown,,
145008101010661,38.342113,-82.424432,2009,318.0,54.162414,133.838239
145008099010661,38.187217,-82.472688,2009,318.0,549.349744,1357.472778
145008013010661,38.032743,-82.40175,2009,711.0,396.149864,978.907631
145008119010661,37.914849,-82.424002,2009,693.0,381.365042,942.37354
145008009010661,38.12661,-82.397737,2009,802.0,369.849536,913.918105
145008023010661,38.355702,-82.583288,2009,318.0,519.259514,1283.1182
145008007010661,38.030495,-82.234879,2009,318.0,213.38034,527.274302
145008011010661,38.0687,-82.356741,2009,391.0,270.291484,667.904801
145008003010661,38.307741,-82.308917,2009,693.0,1511.862318,3735.893141
145008021010661,38.26729,-82.452317,2009,Unknown,,
145008025010661,38.108451,-82.515469,2009,Unknown,,
145008107010661,39.472122,-80.565918,2009,391.0,414.204002,1023.520377
145007633010661,39.542805,-80.550701,2009,318.0,210.111024,519.195646
145007763010661,39.702653,-80.780665,2009,972.0,924.176154,2283.689006
145007629010661,39.698699,-80.620254,2009,901.0,30.09023,74.354577
145007627010661,39.689422,-80.465164,2009,318.0,375.346996,927.502625
145008069010661,39.619103,-80.495018,2009,316.0,132.397012,327.160141
145007761010661,39.596818,-80.716643,2009,832.0,387.383088,957.244456
145007765010661,39.600621,-80.873447,2009,832.0,249.488616,616.499795
145008073010661,39.576228,-80.554147,2009,318.0,270.291484,667.904801
174547884010661,39.598962,-80.447907,2009,931.0,174.523334,431.256549
145007861010661,38.941309,-81.317825,2009,316.0,618.29698,1527.845108
145008081010661,39.10033,-81.409185,2009,621.0,126.378966,312.289225
145007863010661,39.022693,-81.442802,2009,701.0,561.385836,1387.214609
145007859010661,39.033616,-81.333002,2009,Unknown,,
145007857010661,39.071887,-81.298569,2009,391.0,522.008244,1289.91046
145007867010661,38.948817,-81.46293,2009,316.0,618.29698,1527.845108
145007935010661,39.178192,-81.54187,2009,Unknown,,
145007969010661,39.16431,-81.703517,2009,313.0,183.29011,452.919725
145008115010661,39.250339,-81.357011,2009,316.0,486.420554,1201.971363
145007855010661,39.167988,-81.353934,2009,391.0,402.16791,993.778546
145007939010661,39.171967,-81.643242,2009,316.0,351.274812,868.018963
145007937010661,39.105204,-81.574076,2009,316.0,839.92351,2075.496189
145007933010661,39.361467,-81.423268,2009,316.0,237.452524,586.757964
145007941010661,39.108619,-81.71322,2009,Unknown,,
145007967010661,39.256629,-81.64988,2009,931.0,560.86525,1385.928213
169112555010661,39.085667,-79.912224,2010,318.0,216.649656,535.352958
169113323010661,39.23328,-79.992067,2010,316.0,54.162414,133.838239
169112559010661,39.018711,-79.963648,2010,Unknown,,
169112641010661,38.972498,-79.997201,2010,Unknown,,
169113273010661,39.094194,-80.065585,2010,318.0,246.2193,608.421139
169112643010661,39.158634,-80.212683,2010,316.0,264.273438,653.033886
169112647010661,39.124975,-80.158472,2010,318.0,411.455272,1016.728118
169112325010661,39.454128,-77.877267,2010,Unknown,,
169112341010661,39.463367,-78.040842,2010,462.0,576.170658,1423.7487
169113243010661,39.522598,-78.162356,2010,316.0,177.272064,438.048809
169112327010661,39.520455,-78.109051,2010,Unknown,,
169112343010661,39.38931,-78.082095,2010,901.0,630.333072,1557.586939
169112323010661,39.529306,-77.833279,2010,Unknown,,
169112841010661,38.721907,-80.731329,2010,403.0,480.402508,1187.100448
169112759010661,38.648452,-80.612632,2010,318.0,534.044336,1319.652291
169112763010661,38.57007,-80.811173,2010,316.0,591.476066,1461.569186
169112757010661,38.797686,-80.708566,2010,332.0,513.241468,1268.247285
169112761010661,38.612554,-80.658903,2010,Unknown,,
169112843010661,38.652091,-80.779823,2010,Unknown,,
169112755010661,38.802338,-80.546547,2010,318.0,549.349744,1357.472778
169112849010661,38.651289,-80.938453,2010,931.0,360.041588,889.682138
169112845010661,38.728149,-80.906038,2010,531.0,300.381714,742.259379
169112753010661,38.788189,-80.647332,2010,802.0,420.742634,1039.677689
169113283010661,38.881044,-80.660746,2010,318.0,246.2193,608.421139
169112415010661,39.261056,-79.142187,2010,318.0,348.526082,861.226703
169112429010661,39.048854,-79.286348,2010,318.0,525.27756,1297.989116
169112421010661,39.068363,-79.104712,2010,816.0,285.076306,704.438892
169112433010661,39.162052,-79.176896,2010,318.0,333.74126,824.692612
169112417010661,39.208994,-79.19771,2010,318.0,372.598266,920.710365
169112419010661,39.124414,-79.084685,2010,Unknown,,
169112459010661,39.295217,-79.301441,2010,318.0,180.54138,446.127465
169112423010661,39.13031,-79.217154,2010,802.0,126.378966,312.289225
169112431010661,39.004354,-79.292388,2010,318.0,387.383088,957.244456
169112393010661,38.967505,-79.137773,2010,403.0,6.018046,14.870915
169112427010661,39.086466,-79.198138,2010,Unknown,,
169112387010661,39.206289,-79.022164,2010,318.0,354.544128,876.097618
169113313010661,39.403427,-78.40545,2010,367.0,195.326202,482.661556
169112363010661,39.147843,-78.571632,2010,693.0,213.38034,527.274302
169112359010661,39.261631,-78.659513,2010,Unknown,,
169112351010661,39.320661,-78.448823,2010,Unknown,,
169112355010661,39.335615,-78.605153,2010,316.0,207.362294,512.403387
169112357010661,39.218666,-78.532365,2010,491.0,294.363668,727.388463
169112383010661,39.250319,-78.784629,2010,832.0,204.613564,505.611127
169112349010661,39.462466,-78.534976,2010,356.0,768.227544,1898.3316
169112353010661,39.266306,-78.490251,2010,Unknown,,
169112385010661,39.196997,-78.861404,2010,832.0,585.45802,1446.698271
169112379010661,39.394682,-78.782482,2010,832.0,162.487242,401.514718
169112361010661,39.187553,-78.714811,2010,Unknown,,
169113315010661,39.417325,-78.567414,2010,802.0,627.584342,1550.794679
169112371010661,38.937597,-78.804784,2010,Unknown,,
169112373010661,38.871003,-78.874726,2010,129.0,672.459394,1661.683348
169112365010661,39.089269,-78.567874,2010,316.0,213.38034,527.274302
169112369010661,39.015967,-78.782862,2010,Unknown,,
169112395010661,38.926347,-78.694569,2010,129.0,192.577472,475.869296
169112367010661,39.110045,-78.733749,2010,316.0,543.331698,1342.601862
169112375010661,38.816859,-78.899694,2010,901.0,102.306782,252.805563
169113247010661,39.020738,-78.603518,2010,316.0,390.131818,964.036715
169112391010661,38.973339,-78.970163,2010,806.0,222.667702,550.223873
169112389010661,39.056302,-78.946032,2010,Unknown,,
169113325010661,39.240649,-80.170712,2010,318.0,498.456646,1231.713194
169112821010661,39.254975,-80.47195,2010,316.0,123.10965,304.21057
169112745010661,39.183454,-80.522588,2010,693.0,393.401134,972.115371
169112811010661,39.33166,-80.437245,2010,491.0,171.254018,423.177894
169112739010661,39.408201,-80.243344,2010,316.0,630.333072,1557.586939
169112809010661,39.404601,-80.383691,2010,318.0,264.273438,653.033886
169112741010661,39.331859,-80.274238,2010,318.0,147.181834,363.694232
169112743010661,39.243139,-80.319185,2010,Unknown,,
169112337010661,39.21425,-77.938137,2010,Unknown,,
169112333010661,39.214572,-77.855906,2010,Unknown,,
169112331010661,39.289747,-77.792484,2010,462.0,375.346996,927.502625
169112335010661,39.310804,-77.96652,2010,Unknown,,
169112329010661,39.361233,-77.92938,2010,Unknown,,
169112321010661,39.363389,-77.76963,2010,Unknown,,
169113331010661,39.050432,-80.599306,2010,316.0,306.39976,757.130294
169112823010661,39.107764,-80.548643,2010,316.0,315.166536,778.79347
169112747010661,39.032171,-80.42629,2010,318.0,558.11652,1379.135953
169112749010661,39.100534,-80.391806,2010,901.0,168.505288,416.385634
169112831010661,38.958049,-80.63341,2010,Unknown,,
169112751010661,38.950409,-80.462744,2010,409.0,351.274812,868.018963
169112405010661,39.497853,-78.850859,2010,Unknown,,
169112407010661,39.446328,-79.062035,2010,901.0,237.452524,586.757964
169112411010661,39.274491,-78.952529,2010,693.0,666.441348,1646.812432
169113317010661,39.578435,-78.814626,2010,901.0,270.291484,667.904801
169112377010661,39.508581,-78.68762,2010,837.0,111.073558,274.468739
169112409010661,39.352971,-78.950328,2010,901.0,78.234598,193.321901
169112413010661,39.362659,-79.103507,2010,407.0,237.452524,586.757964
169112381010661,39.430916,-78.899024,2010,832.0,285.596892,705.725288
169112339010661,39.620577,-78.125834,2010,931.0,180.54138,446.127465
169112345010661,39.507812,-78.227105,2010,Unknown,,
169113311010661,39.579013,-78.362786,2010,356.0,768.227544,1898.3316
169113245010661,39.549792,-78.333823,2010,Unknown,,
169112347010661,39.47856,-78.366555,2010,621.0,294.363668,727.388463
169112453010661,38.6574,-79.503422,2010,318.0,585.45802,1446.698271
169113365010661,38.737298,-79.090339,2010,833.0,360.562174,890.968534
169112437010661,38.904632,-79.331285,2010,316.0,141.163788,348.823316
169112435010661,38.824725,-79.209936,2010,832.0,279.578846,690.854373
169112441010661,38.827717,-79.377417,2010,901.0,24.072184,59.483662
169112447010661,38.543684,-79.346929,2010,261.0,762.209498,1883.460684
169112449010661,38.679832,-79.454563,2010,318.0,66.198506,163.58007
169112403010661,38.507242,-79.360169,2010,Unknown,,
169112399010661,38.756428,-79.251087,2010,316.0,156.469196,386.643803
169112479010661,38.837608,-79.528449,2010,500.0,48.144368,118.967324
169112401010661,38.518347,-79.207819,2010,833.0,237.452524,586.757964
169112455010661,38.471371,-79.400331,2010,129.0,1541.952548,3810.247719
169112397010661,38.807972,-79.159616,2010,816.0,402.16791,993.778546
169112445010661,38.672936,-79.288873,2010,693.0,711.3164,1757.7011
169113249010661,38.573523,-79.172828,2010,123.0,693.782848,1714.37475
169112451010661,38.628056,-79.445117,2010,318.0,486.420554,1201.971363
169112443010661,38.756862,-79.420366,2010,Unknown,,
169112501010661,38.379022,-79.919461,2010,833.0,324.453898,801.743041
169112491010661,38.61064,-79.659506,2010,97.0,135.145742,333.952401
169112493010661,38.689604,-79.779527,2010,372.0,2803.805664,6928.354669
169112509010661,38.251771,-80.018622,2010,261.0,282.848162,698.933028
169112579010661,38.399125,-80.092863,2010,371.0,492.4386,1216.842279
169112587010661,38.166568,-80.198766,2010,Unknown,,
169112589010661,38.078862,-80.218538,2010,Unknown,,
169112495010661,38.61737,-79.813855,2010,316.0,492.959186,1218.128675
169112515010661,38.096113,-80.059681,2010,315.0,267.542754,661.112542
169112499010661,38.38466,-79.751116,2010,318.0,342.508036,846.355787
169112497010661,38.539675,-79.85865,2010,318.0,114.342874,282.547394
169112595010661,38.108266,-80.28961,2010,Unknown,,
169113257010661,38.456603,-79.993222,2010,531.0,816.371912,2017.298924
169112593010661,38.161973,-80.342751,2010,531.0,827.887418,2045.754358
169113255010661,38.44944,-79.72591,2010,531.0,231.434478,571.887049
169112457010661,38.512851,-79.683466,2010,531.0,465.617686,1150.566357
169112581010661,38.316241,-80.141621,2010,531.0,360.562174,890.968534
169112513010661,38.246239,-80.165567,2010,531.0,498.456646,1231.713194
169112505010661,38.329328,-79.982716,2010,Unknown,,
169112585010661,38.314157,-80.285964,2010,97.0,759.460768,1876.668424
169112591010661,38.254741,-80.325278,2010,261.0,585.45802,1446.698271
169112511010661,38.146243,-80.045803,2010,Unknown,,
169112507010661,38.280158,-79.996616,2010,316.0,435.527456,1076.21178
169112533010661,39.696691,-79.591067,2010,Unknown,,
169112629010661,39.478796,-79.892153,2010,316.0,1106.945678,2735.322335
169112543010661,39.434066,-79.761239,2010,Unknown,,
169112535010661,39.538069,-79.537252,2010,Unknown,,
169112539010661,39.627193,-79.643401,2010,Unknown,,
169112551010661,39.242126,-79.802183,2010,693.0,513.241468,1268.247285
169112537010661,39.452208,-79.542226,2010,Unknown,,
169112627010661,39.528057,-79.828676,2010,Unknown,,
169112621010661,39.691915,-79.749525,2010,833.0,192.577472,475.869296
169112545010661,39.287707,-79.615615,2010,531.0,582.188704,1438.619615
169112463010661,39.223705,-79.501838,2010,315.0,1068.088672,2639.304582
169113319010661,39.474889,-79.594014,2010,901.0,90.27069,223.063732
169113363010661,39.615515,-79.484832,2010,316.0,324.453898,801.743041
169112549010661,39.308628,-79.795835,2010,621.0,555.36779,1372.343693
169112461010661,39.373785,-79.586297,2010,Unknown,,
169112541010661,39.542892,-79.674145,2010,Unknown,,
169113253010661,38.68872,-79.94317,2010,318.0,384.634358,950.452196
169112477010661,38.911829,-79.496831,2010,Unknown,,
169112665010661,38.717695,-80.146622,2010,372.0,758.940182,1875.382028
169112503010661,38.475463,-80.047758,2010,500.0,585.45802,1446.698271
169113251010661,38.755394,-79.566962,2010,531.0,684.495486,1691.425179
169112553010661,39.02052,-79.774326,2010,372.0,717.334446,1772.572016
169112571010661,38.547869,-80.002612,2010,Unknown,,
169112489010661,38.682886,-79.612468,2010,97.0,894.085924,2209.334429
169112573010661,38.626555,-80.128846,2010,531.0,558.637106,1380.422349
169112557010661,39.02051,-79.841788,2010,Unknown,,
169112565010661,38.959717,-79.941144,2010,901.0,438.276186,1083.004039
169112481010661,38.902977,-79.668638,2010,531.0,534.564922,1320.938687
169113265010661,38.78114,-80.062488,2010,316.0,552.098474,1364.265038
169112575010661,38.565341,-80.07666,2010,531.0,549.349744,1357.472778
169112561010661,38.845187,-79.848795,2010,Unknown,,
169112567010661,38.855052,-80.043006,2010,833.0,758.940182,1875.382028
169112563010661,38.751967,-79.900522,2010,833.0,519.259514,1283.1182
169112577010661,38.55652,-80.178635,2010,531.0,921.427424,2276.896747
169112475010661,38.987895,-79.603401,2010,531.0,372.598266,920.710365
169112485010661,38.916012,-79.800875,2010,316.0,861.246964,2128.187592
169112569010661,38.621755,-79.970736,2010,Unknown,,
169112483010661,38.845056,-79.689302,2010,531.0,378.616312,935.58128
169112487010661,38.749723,-79.723415,2010,318.0,807.08455,1994.349352
169112635010661,39.396032,-79.908732,2010,318.0,114.342874,282.547394
169113271010661,39.32093,-80.114102,2010,Unknown,,
169112637010661,39.311594,-79.959384,2010,316.0,690.513532,1706.296094
169112471010661,39.085531,-79.585632,2010,Unknown,,
169112465010661,39.136703,-79.389254,2010,Unknown,,
169112425010661,39.202416,-79.341412,2010,Unknown,,
169113263010661,39.080466,-79.729596,2010,951.0,240.201254,593.550224
169112469010661,39.162559,-79.535049,2010,531.0,417.473318,1031.599033
169112473010661,39.156958,-79.711587,2010,601.0,123.10965,304.21057
169112547010661,39.227409,-79.671844,2010,Unknown,,
169112439010661,38.993104,-79.4633,2010,Unknown,,
169112467010661,39.068631,-79.420713,2010,Unknown,,
169112659010661,38.763289,-80.160013,2010,318.0,189.308156,467.79064
169112645010661,39.026568,-80.113827,2010,261.0,312.417806,772.00121
169112649010661,39.096868,-80.219373,2010,318.0,126.378966,312.289225
169112653010661,38.941548,-80.119585,2010,531.0,780.263636,1928.073431
169112661010661,38.875289,-80.350831,2010,391.0,204.092978,504.324731
169112655010661,38.861449,-80.182922,2010,318.0,228.165162,563.808393
169112657010661,38.937317,-80.307602,2010,316.0,12.036092,29.741831
169112663010661,38.791507,-80.374721,2010,391.0,171.254018,423.177894
169112651010661,39.019429,-80.263296,2010,316.0,210.63161,520.482042
169112673010661,38.562932,-80.490383,2010,316.0,693.262262,1713.088354
169112583010661,38.419195,-80.235297,2010,951.0,273.5608,675.983457
169113275010661,38.640531,-80.295775,2010,318.0,210.63161,520.482042
169112671010661,38.634955,-80.452714,2010,316.0,807.08455,1994.349352
169112669010661,38.55574,-80.350355,2010,701.0,534.044336,1319.652291
169112675010661,38.477546,-80.368816,2010,318.0,312.417806,772.00121
169112677010661,38.394995,-80.390421,2010,371.0,909.391332,2247.154916
169112681010661,38.3241,-80.44802,2010,531.0,771.49686,1906.410255
169112683010661,38.480889,-80.624535,2010,711.0,375.346996,927.502625
169112667010661,38.716027,-80.411953,2010,832.0,447.563548,1105.953611
169112679010661,38.485027,-80.530674,2010,316.0,744.675946,1840.134334
169113017010661,38.089898,-81.717285,2010,531.0,969.051206,2394.577675
169113375010661,38.11854,-81.94933,2010,Unknown,,
169113015010661,37.972284,-81.59458,2010,621.0,315.166536,778.79347
169113019010661,37.926128,-81.583939,2010,Unknown,,
169113107010661,37.976187,-81.907266,2010,Unknown,,
169113099010661,38.200395,-81.795195,2010,316.0,795.048458,1964.607521
169113095010661,38.126766,-81.693933,2010,Unknown,,
169113013010661,38.045626,-81.553139,2010,318.0,642.369164,1587.32877
169113101010661,37.973528,-81.747469,2010,Unknown,,
169113105010661,38.053299,-81.872582,2010,318.0,483.151238,1193.892707
169112871010661,38.353671,-81.245078,2010,531.0,189.308156,467.79064
169112987010661,38.437852,-81.219762,2010,837.0,549.349744,1357.472778
169112857010661,38.536327,-81.023998,2010,Unknown,,
169112853010661,38.478117,-80.864098,2010,316.0,711.3164,1757.7011
169113285010661,38.587472,-81.033212,2010,471.0,462.34837,1142.487701
169112863010661,38.34277,-81.087216,2010,Unknown,,
169112851010661,38.574268,-80.978731,2010,Unknown,,
169112861010661,38.426025,-81.047049,2010,Unknown,,
169112985010661,38.506013,-81.170588,2010,Unknown,,
169113371010661,38.115472,-80.899169,2010,Unknown,,
169113287010661,37.988233,-81.06166,2010,711.0,258.255392,638.16297
169112703010661,37.874882,-80.832913,2010,316.0,60.18046,148.709155
169112775010661,37.993336,-80.909704,2010,315.0,426.240094,1053.262208
169112877010661,38.039274,-81.078131,2010,403.0,183.29011,452.919725
169112777010661,37.952829,-80.957733,2010,315.0,777.514906,1921.281171
169112773010661,38.104054,-81.044515,2010,Unknown,,
169112875010661,38.121984,-81.204306,2010,341.0,639.099848,1579.250114
169112867010661,38.197368,-80.990347,2010,Unknown,,
169112779010661,37.897333,-80.974487,2010,531.0,666.441348,1646.812432
169112879010661,38.040558,-81.236991,2010,Unknown,,
169112873010661,38.199184,-81.169647,2010,318.0,714.06513,1764.49336
169112883010661,37.978156,-81.259292,2010,621.0,354.544128,876.097618
169112701010661,38.013996,-80.816071,2010,372.0,741.40663,1832.055678
169113267010661,37.867753,-80.518378,2010,Unknown,,
169112521010661,38.037125,-80.281501,2010,407.0,582.188704,1438.619615
169112523010661,37.887165,-80.155784,2010,806.0,366.059634,904.553053
169112525010661,37.785796,-80.384701,2010,Unknown,,
169112607010661,37.714914,-80.586123,2010,Unknown,,
169112695010661,37.948618,-80.62612,2010,318.0,189.308156,467.79064
169113321010661,37.856592,-80.326424,2010,421.0,1415.573582,3497.958493
169112519010661,37.908871,-80.168575,2010,Unknown,,
169112697010661,38.042831,-80.807786,2010,531.0,1155.090046,2854.289659
169113259010661,37.851171,-80.208805,2010,621.0,417.473318,1031.599033
169112693010661,38.108054,-80.552076,2010,901.0,374.82641,926.216229
169112689010661,38.185174,-80.522055,2010,531.0,797.797188,1971.399781
169112603010661,37.733893,-80.418329,2010,Unknown,,
169112597010661,38.099087,-80.397923,2010,541.0,381.885628,943.659936
169113367010661,37.993627,-80.648432,2010,316.0,555.36779,1372.343693
169112599010661,37.925516,-80.308058,2010,318.0,381.365042,942.37354
169112699010661,37.872685,-80.676787,2010,701.0,558.637106,1380.422349
169112601010661,37.937855,-80.479129,2010,500.0,1157.838776,2861.081919
169112517010661,38.002927,-80.132399,2010,129.0,747.424676,1846.926593
169113085010661,38.445374,-81.553225,2010,531.0,141.163788,348.823316
169112993010661,38.523886,-81.46935,2010,Unknown,,
169112989010661,38.507957,-81.320789,2010,Unknown,,
169112991010661,38.427344,-81.368229,2010,693.0,327.202628,808.535301
169113091010661,38.356558,-81.727947,2010,Unknown,,
169113097010661,38.289113,-81.770874,2010,Unknown,,
169112999010661,38.240362,-81.304677,2010,318.0,375.346996,927.502625
169113165010661,38.36648,-81.868265,2010,332.0,126.378966,312.289225
169113373010661,38.199596,-81.454208,2010,Unknown,,
169113001010661,38.20028,-81.317107,2010,621.0,483.151238,1193.892707
169112881010661,38.136125,-81.357856,2010,316.0,363.310904,897.760794
169113007010661,38.151312,-81.511262,2010,318.0,369.32895,912.631709
169113093010661,38.199085,-81.639484,2010,951.0,120.36092,297.41831
169112997010661,38.358034,-81.405954,2010,832.0,833.905464,2060.625274
169113089010661,38.446144,-81.695106,2010,531.0,510.492738,1261.455025
169113009010661,38.041789,-81.402001,2010,132.0,495.18733,1223.634538
169112995010661,38.416952,-81.311275,2010,531.0,288.345622,712.517548
169113003010661,38.273791,-81.46744,2010,541.0,683.9749,1690.138783
169113005010661,38.282938,-81.600415,2010,316.0,237.452524,586.757964
169113087010661,38.36336,-81.56395,2010,318.0,441.024916,1089.796299
169113029010661,37.808866,-81.812899,2010,Unknown,,
169113113010661,37.72343,-82.020136,2010,371.0,641.848578,1586.042374
169113187010661,37.911688,-82.093708,2010,Unknown,,
169113377010661,37.69635,-81.949705,2010,Unknown,,
